sample_id,label,label_name,image_path
phase1_000211,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000211.jpg
phase1_000212,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000212.jpg
phase1_000213,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000213.jpg
phase1_000214,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000214.jpg
phase1_000215,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000215.jpg
phase1_000216,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000216.jpg
phase1_000217,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000217.jpg
phase1_000218,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000218.jpg
phase1_000219,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000219.jpg
phase1_000220,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000220.jpg
phase1_000221,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000221.jpg
phase1_000222,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000222.jpg
phase1_000223,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000223.jpg
phase1_000224,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000224.jpg
phase1_000225,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000225.jpg
phase1_000226,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000226.jpg
phase1_000227,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000227.jpg
phase1_000228,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000228.jpg
phase1_000229,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000229.jpg
phase1_000230,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000230.jpg
phase1_000231,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000231.jpg
phase1_000232,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000232.jpg
phase1_000233,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000233.jpg
phase1_000234,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000234.jpg
phase1_000235,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000235.jpg
phase1_000236,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000236.jpg
phase1_000237,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000237.jpg
phase1_000238,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000238.jpg
phase1_000239,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000239.jpg
phase1_000240,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000240.jpg
phase1_000241,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000241.jpg
phase1_000242,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000242.jpg
phase1_000243,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000243.jpg
phase1_000244,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000244.jpg
phase1_000245,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000245.jpg
phase1_000246,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000246.jpg
phase1_000247,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000247.jpg
phase1_000248,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000248.jpg
phase1_000249,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000249.jpg
phase1_000250,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000250.jpg
phase1_000251,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000251.jpg
phase1_000252,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000252.jpg
phase1_000253,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000253.jpg
phase1_000254,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000254.jpg
phase1_000255,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000255.jpg
phase1_000256,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000256.jpg
phase1_000257,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000257.jpg
phase1_000258,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000258.jpg
phase1_000259,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000259.jpg
phase1_000260,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000260.jpg
phase1_000261,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000261.jpg
phase1_000262,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000262.jpg
phase1_000263,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000263.jpg
phase1_000264,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000264.jpg
phase1_000265,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000265.jpg
phase1_000266,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000266.jpg
phase1_000267,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000267.jpg
phase1_000268,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000268.jpg
phase1_000269,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000269.jpg
phase1_000270,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000270.jpg
phase1_000271,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000271.jpg
phase1_000272,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000272.jpg
phase1_000273,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000273.jpg
phase1_000274,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000274.jpg
phase1_000275,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000275.jpg
phase1_000276,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000276.jpg
phase1_000277,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000277.jpg
phase1_000278,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000278.jpg
phase1_000279,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000279.jpg
phase1_000280,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000280.jpg
phase1_000281,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000281.jpg
phase1_000282,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000282.jpg
phase1_000283,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000283.jpg
phase1_000284,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000284.jpg
phase1_000285,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000285.jpg
phase1_000286,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000286.jpg
phase1_000287,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000287.jpg
phase1_000288,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000288.jpg
phase1_000289,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000289.jpg
phase1_000290,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000290.jpg
phase1_000291,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000291.jpg
phase1_000292,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000292.jpg
phase1_000293,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000293.jpg
phase1_000294,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000294.jpg
phase1_000295,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000295.jpg
phase1_000296,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000296.jpg
phase1_000297,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000297.jpg
phase1_000298,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000298.jpg
phase1_000299,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000299.jpg
phase1_000300,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000300.jpg
phase1_000301,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000301.jpg
phase1_000302,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000302.jpg
phase1_000303,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000303.jpg
phase1_000304,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000304.jpg
phase1_000305,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000305.jpg
phase1_000306,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000306.jpg
phase1_000307,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000307.jpg
phase1_000308,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000308.jpg
phase1_000309,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000309.jpg
phase1_000310,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000310.jpg
phase1_000311,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000311.jpg
phase1_000312,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000312.jpg
phase1_000313,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000313.jpg
phase1_000314,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000314.jpg
phase1_000315,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000315.jpg
phase1_000316,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000316.jpg
phase1_000317,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000317.jpg
phase1_000318,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000318.jpg
phase1_000319,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000319.jpg
phase1_000320,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000320.jpg
phase1_000321,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000321.jpg
phase1_000322,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000322.jpg
phase1_000323,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000323.jpg
phase1_000324,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000324.jpg
phase1_000325,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000325.jpg
phase1_000326,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000326.jpg
phase1_000327,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000327.jpg
phase1_000328,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000328.jpg
phase1_000329,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000329.jpg
phase1_000330,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000330.jpg
phase1_000331,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000331.jpg
phase1_000332,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000332.jpg
phase1_000333,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000333.jpg
phase1_000334,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000334.jpg
phase1_000335,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000335.jpg
phase1_000336,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000336.jpg
phase1_000337,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000337.jpg
phase1_000338,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000338.jpg
phase1_000339,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000339.jpg
phase1_000340,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000340.jpg
phase1_000341,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000341.jpg
phase1_000342,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000342.jpg
phase1_000343,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000343.jpg
phase1_000344,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000344.jpg
phase1_000345,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000345.jpg
phase1_000346,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000346.jpg
phase1_000347,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000347.jpg
phase1_000348,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000348.jpg
phase1_000349,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000349.jpg
phase1_000350,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000350.jpg
phase1_000351,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000351.jpg
phase1_000352,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000352.jpg
phase1_000353,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000353.jpg
phase1_000354,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000354.jpg
phase1_000355,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000355.jpg
phase1_000356,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000356.jpg
phase1_000357,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000357.jpg
phase1_000358,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000358.jpg
phase1_000359,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000359.jpg
phase1_000360,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000360.jpg
phase1_000361,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000361.jpg
phase1_000362,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000362.jpg
phase1_000363,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000363.jpg
phase1_000364,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000364.jpg
phase1_000365,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000365.jpg
phase1_000366,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000366.jpg
phase1_000367,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000367.jpg
phase1_000368,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000368.jpg
phase1_000369,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000369.jpg
phase1_000370,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000370.jpg
phase1_000371,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000371.jpg
phase1_000372,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000372.jpg
phase1_000373,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000373.jpg
phase1_000374,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000374.jpg
phase1_000375,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000375.jpg
phase1_000376,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000376.jpg
phase1_000377,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000377.jpg
phase1_000378,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000378.jpg
phase1_000379,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000379.jpg
phase1_000380,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000380.jpg
phase1_000381,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000381.jpg
phase1_000382,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000382.jpg
phase1_000383,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000383.jpg
phase1_000384,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000384.jpg
phase1_000385,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000385.jpg
phase1_000386,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000386.jpg
phase1_000387,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000387.jpg
phase1_000388,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000388.jpg
phase1_000389,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000389.jpg
phase1_000390,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000390.jpg
phase1_000391,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000391.jpg
phase1_000392,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000392.jpg
phase1_000393,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000393.jpg
phase1_000394,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000394.jpg
phase1_000395,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000395.jpg
phase1_000396,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000396.jpg
phase1_000397,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000397.jpg
phase1_000398,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000398.jpg
phase1_000399,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000399.jpg
phase1_000400,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000400.jpg
phase1_000401,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000401.jpg
phase1_000402,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000402.jpg
phase1_000403,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000403.jpg
phase1_000404,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000404.jpg
phase1_000405,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000405.jpg
phase1_000406,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000406.jpg
phase1_000407,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000407.jpg
phase1_000408,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000408.jpg
phase1_000409,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000409.jpg
phase1_000410,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000410.jpg
phase1_000411,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000411.jpg
phase1_000412,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000412.jpg
phase1_000413,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000413.jpg
phase1_000414,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000414.jpg
phase1_000415,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000415.jpg
phase1_000416,1,adv,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000416.jpg
phase1_000417,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000417.jpg
phase1_000418,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000418.jpg
phase1_000419,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000419.jpg
phase1_000420,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000420.jpg
phase1_000421,0,clean,/root/fs/ai/seeact_web_agent_study_artifacts/short_command_full_v1/phase1_classification/images/phase1_000421.jpg
